Brand_Name,Registered_Users_Count,Percentage_Share_of_Brand,Quarter,Year,State
Realme,109409,0.067413618772224,1,2021,himachal-pradesh
Apple,37856,0.023325411549701,1,2021,himachal-pradesh
Lava,30512,0.018800321143398,1,2021,himachal-pradesh
Motorola,29736,0.018322179782384002,1,2021,himachal-pradesh
Huawei,24038,0.014811291283593,1,2021,himachal-pradesh
Gionee,23591,0.014535867071772,1,2021,himachal-pradesh
Others,207246,0.127697016114472,1,2021,himachal-pradesh
Xiaomi,513196,0.29440708234685303,2,2021,himachal-pradesh
Samsung,260440,0.149407595784874,2,2021,himachal-pradesh
Vivo,254841,0.146195596365432,2,2021,himachal-pradesh
Oppo,217962,0.125039081525352,2,2021,himachal-pradesh
Realme,128488,0.073710194928609,2,2021,himachal-pradesh
Apple,41436,0.023770746194678,2,2021,himachal-pradesh
Lava,32566,0.018682259884542002,2,2021,himachal-pradesh
Motorola,30072,0.017251517510531,2,2021,himachal-pradesh
Huawei,23728,0.013612131134938001,2,2021,himachal-pradesh
Gionee,23284,0.013357419982548002,2,2021,himachal-pradesh
Others,217138,0.124566374341637,2,2021,himachal-pradesh
Xiaomi,549749,0.29232234373022603,3,2021,himachal-pradesh
Vivo,281606,0.14974056510970202,3,2021,himachal-pradesh
Samsung,274845,0.14614548559894402,3,2021,himachal-pradesh
Oppo,238065,0.126588167982363,3,2021,himachal-pradesh
Realme,149451,0.079468751362578,3,2021,himachal-pradesh
Apple,44803,0.023823450276663,3,2021,himachal-pradesh
Lava,32894,0.017490984384986002,3,2021,himachal-pradesh
Motorola,30197,0.016056887440671002,3,2021,himachal-pradesh
Tecno,25897,0.013770414744877,3,2021,himachal-pradesh
Huawei,25680,0.013655027634415002,3,2021,himachal-pradesh
Others,227439,0.120937921734571,3,2021,himachal-pradesh
Xiaomi,583871,0.289942579678579,4,2021,himachal-pradesh
Vivo,302823,0.15037787765791802,4,2021,himachal-pradesh
Samsung,290183,0.14410102162784102,4,2021,himachal-pradesh
Oppo,256274,0.127262262836394,4,2021,himachal-pradesh
Realme,176332,0.087564127966422,4,2021,himachal-pradesh
Apple,50504,0.025079615264479,4,2021,himachal-pradesh
Lava,32082,0.015931494870010002,4,2021,himachal-pradesh
Motorola,31241,0.015513865445857,4,2021,himachal-pradesh
Tecno,30164,0.014979041557852001,4,2021,himachal-pradesh
OnePlus,27508,0.013660107252797002,4,2021,himachal-pradesh
Others,232765,0.115588005841846,4,2021,himachal-pradesh
Xiaomi,615419,0.2871116775827,1,2022,himachal-pradesh
Vivo,324002,0.151156785474855,1,2022,himachal-pradesh
Samsung,304181,0.141909686244304,1,2022,himachal-pradesh
Oppo,276524,0.129006854731294,1,2022,himachal-pradesh
Realme,199933,0.093274824199678,1,2022,himachal-pradesh
Apple,54982,0.025650774930335,1,2022,himachal-pradesh
Tecno,36339,0.016953248521215002,1,2022,himachal-pradesh
Motorola,31514,0.014702239299308001,1,2022,himachal-pradesh
Lava,31262,0.014584673636319,1,2022,himachal-pradesh
OnePlus,30536,0.014245972559614002,1,2022,himachal-pradesh
Others,238791,0.11140326282037201,1,2022,himachal-pradesh
Xiaomi,11926334,0.25441289809538403,1,2018,india
Samsung,9609401,0.204988017052909,1,2018,india
Vivo,5894293,0.125737226909236,1,2018,india
Oppo,4479351,0.09555364368434201,1,2018,india
Realme,2376866,0.050703373513133004,1,2018,india
Apple,1825153,0.038934216012857,1,2018,india
Motorola,1593250,0.033987254582210004,1,2018,india
OnePlus,1536418,0.032774912732270005,1,2018,india
Lenovo,1246507,0.026590522986039002,1,2018,india
Huawei,808774,0.017252790106682,1,2018,india
Others,5581520,0.11906514432493201,1,2018,india
Xiaomi,16416511,0.25792532028069004,2,2018,india
Samsung,12943051,0.20335262313559202,2,2018,india
Vivo,8365074,0.13142648828497502,2,2018,india
Oppo,6246581,0.09814213294678001,2,2018,india
Realme,3165738,0.049737973408281004,2,2018,india
Apple,2326897,0.036558660606092,2,2018,india
Motorola,2099718,0.032989375004782,2,2018,india
OnePlus,1890141,0.029696640339757004,2,2018,india
Lenovo,1627153,0.025564747507596002,2,2018,india
Huawei,1104740,0.017356941333447,2,2018,india
Others,7462707,0.117249097152004,2,2018,india
Xiaomi,20859459,0.260707546636865,3,2018,india
Samsung,16228372,0.20282688299971702,3,2018,india
Vivo,11118842,0.138966500486083,3,2018,india
Oppo,8103650,0.10128175952712001,3,2018,india
Realme,3962596,0.049525669935785006,3,2018,india
Apple,2774989,0.034682614450081,3,2018,india
Motorola,2529272,0.031611572375741005,3,2018,india
OnePlus,2231557,0.027890644270799,3,2018,india
Lenovo,1857680,0.023217821480239,3,2018,india
Huawei,1444125,0.018049091579362003,3,2018,india
Others,8900410,0.111239896258202,3,2018,india
Xiaomi,26709586,0.261187651666104,4,2018,india
Samsung,20740259,0.202814807506068,4,2018,india
Vivo,14966905,0.14635834376690302,4,2018,india
Oppo,10754040,0.105161587061789,4,2018,india
Realme,4997725,0.04887174426526,4,2018,india
Apple,3435529,0.033595344822671,4,2018,india
Motorola,3089947,0.030215968180964003,4,2018,india
OnePlus,2668868,0.026098321611080003,4,2018,india
Lenovo,2257295,0.022073632296945003,4,2018,india
Huawei,1899667,0.018576460252045002,4,2018,india
Others,10742234,0.10504613857016601,4,2018,india
Xiaomi,32175910,0.260675738768379,1,2019,india
Samsung,25070398,0.203109858271834,1,2019,india
Vivo,18778714,0.15213727117803602,1,2019,india
Oppo,13426696,0.10877746422769201,1,2019,india
Realme,5948556,0.048192707833440006,1,2019,india
Apple,4005092,0.032447576958517,1,2019,india
Motorola,3531217,0.028608440296683003,1,2019,india
OnePlus,3042107,0.024645876049425003,1,2019,india
Lenovo,2553783,0.020689679644775003,1,2019,india
Huawei,2364933,0.019159696086690003,1,2019,india
Others,12535293,0.10155569068452401,1,2019,india
Xiaomi,36936092,0.260465087547177,2,2019,india
Samsung,28857066,0.20349359704986303,2,2019,india
Vivo,22157338,0.15624860859623102,2,2019,india
Oppo,15797055,0.111397310618637,2,2019,india
Realme,6829373,0.048159216095122005,2,2019,india
Apple,4511382,0.031813260254733,2,2019,india
Motorola,3917097,0.027622494903786002,2,2019,india
OnePlus,3331797,0.023495089770039,2,2019,india
Lenovo,2826639,0.019932828156245003,2,2019,india
Huawei,2738178,0.019309020902637003,2,2019,india
Others,13906209,0.09806348610552301,2,2019,india
Xiaomi,41454122,0.26023666412808905,3,2019,india
Samsung,32271518,0.20259100387338003,3,2019,india
Vivo,25597791,0.16069532817238302,3,2019,india
Oppo,18090143,0.11356454414642,3,2019,india
Realme,7851606,0.049290050178558004,3,2019,india
Apple,4969855,0.031199273413637003,3,2019,india
Motorola,4193041,0.026322665871256003,3,2019,india
OnePlus,3607223,0.022645074482246,3,2019,india
Huawei,3116564,0.019564863028619,3,2019,india
Lenovo,2892338,0.018157238806092,3,2019,india
Others,15249733,0.09573329389931401,3,2019,india
Xiaomi,46286972,0.259632093130834,4,2019,india
Samsung,35921409,0.201489754112211,4,2019,india
Vivo,29444698,0.165160697341474,4,2019,india
Oppo,20682715,0.11601313188252001,4,2019,india
Realme,9177720,0.051479510341888,4,2019,india
Apple,5361581,0.030074088612245004,4,2019,india
Motorola,4494286,0.025209272304712003,4,2019,india
OnePlus,3833328,0.021501837974992003,4,2019,india
Huawei,3492460,0.019589847008694,4,2019,india
Lenovo,3062118,0.017175980009096002,4,2019,india
Others,16521798,0.09267378728132901,4,2019,india
Xiaomi,51004503,0.25815240117933,1,2020,india
Samsung,39560399,0.20022961489228402,1,2020,india
Vivo,33573609,0.169928286128108,1,2020,india
Oppo,23375458,0.11831172262116901,1,2020,india
Realme,10582375,0.053561261373924,1,2020,india
Apple,5755009,0.029128200546501,1,2020,india
Motorola,4756036,0.024072033669171003,1,2020,india
OnePlus,4027133,0.020382789610135,1,2020,india
Huawei,3850925,0.019490936623997,1,2020,india
Lenovo,3276777,0.016584964089919,1,2020,india
Others,17812940,0.090157789265456,1,2020,india
Xiaomi,56202867,0.256638401321855,2,2020,india
Samsung,43708551,0.199585772959497,2,2020,india
Vivo,38093292,0.17394489074670502,2,2020,india
Oppo,26438928,0.12072772398930501,2,2020,india
Realme,12034857,0.05495460686404301,2,2020,india
Apple,6099798,0.027853426180309,2,2020,india
Motorola,5066664,0.023135840187565003,2,2020,india
Huawei,4210805,0.019227742660851,2,2020,india
OnePlus,4176941,0.019073109929707,2,2020,india
Lenovo,3472895,0.015858234078319003,2,2020,india
Others,19490728,0.08900025108183701,2,2020,india
Xiaomi,61383234,0.25452301150140805,3,2020,india
Samsung,48012276,0.19908089359639702,3,2020,india
Vivo,43182078,0.17905267968528202,3,2020,india
Oppo,29530065,0.12244517898213601,3,2020,india
Realme,13737667,0.056962661430375004,3,2020,india
Apple,6523683,0.027050178608063,3,2020,india
Motorola,5363550,0.022239735663624003,3,2020,india
Huawei,4565437,0.018930393502238,3,2020,india
OnePlus,4382412,0.018171487997519,3,2020,india
Lenovo,3679349,0.015256266684233001,3,2020,india
Others,20809932,0.086287512348722,3,2020,india
Xiaomi,66711711,0.252436464977677,4,2020,india
Samsung,52578970,0.19895831061756603,4,2020,india
Vivo,48210115,0.182426605828882,4,2020,india
Oppo,32684041,0.123676092961031,4,2020,india
Realme,15590747,0.058995234870251004,4,2020,india
Apple,7052763,0.026687586532525003,4,2020,india
Motorola,5650618,0.021381883502571003,4,2020,india
Huawei,4915828,0.018601445295838,4,2020,india
OnePlus,4621214,0.017486628787940002,4,2020,india
Lenovo,3880170,0.014682525506090002,4,2020,india
Others,22375116,0.084667221119624,4,2020,india
Xiaomi,71553154,0.251076533982807,1,2021,india
Samsung,56154585,0.197043705006252,1,2021,india
Vivo,53341749,0.18717360041880002,1,2021,india
Oppo,35512326,0.124611023096864,1,2021,india
Realme,17541519,0.061552336201889005,1,2021,india
Apple,7576154,0.026584355558106003,1,2021,india
Motorola,5792974,0.020327263748185,1,2021,india
Huawei,5145488,0.018055266895574,1,2021,india
OnePlus,4895538,0.017178204513823,1,2021,india
Lenovo,3907304,0.013710539517757001,1,2021,india
Others,23564639,0.082687171059938,1,2021,india
Xiaomi,75948492,0.248800917922285,2,2021,india
Samsung,59144667,0.193752990379426,2,2021,india
Vivo,58646521,0.192121105679736,2,2021,india
Oppo,38402777,0.125804290733841,2,2021,india
Realme,20619455,0.067547612809182,2,2021,india
Apple,8143414,0.026677144270635,2,2021,india
Motorola,5744294,0.018817827482545003,2,2021,india
OnePlus,5365636,0.017577375493339,2,2021,india
Huawei,5068955,0.016605473310869,2,2021,india
Lenovo,3768280,0.012344570620153001,2,2021,india
Others,24405595,0.079950691297985,2,2021,india
Xiaomi,80749587,0.245921657766647,3,2021,india
Vivo,65338474,0.19898734394793802,3,2021,india
Samsung,61299387,0.18668636498561,3,2021,india
Oppo,42064749,0.128107563046953,3,2021,india
Realme,24185973,0.073658018521622,3,2021,india
Apple,8753177,0.026657669451174003,3,2021,india
OnePlus,6266945,0.019085887133173003,3,2021,india
Motorola,5650891,0.017209703903236,3,2021,india
Huawei,5126319,0.015612127734110002,3,2021,india
Lenovo,3585329,0.010919065769572,3,2021,india
Others,25334092,0.077154597739958,3,2021,india
Xiaomi,84820436,0.24154259895225602,4,2021,india
Vivo,71483071,0.203561872169917,4,2021,india
Samsung,63618499,0.181165982097775,4,2021,india
Oppo,45569087,0.12976678999694702,4,2021,india
Realme,28686022,0.081688996593717,4,2021,india
Apple,9883075,0.028143967818558,4,2021,india
OnePlus,7178086,0.020440988395093,4,2021,india
Motorola,5648173,0.016084265185243002,4,2021,india
Huawei,4930699,0.014041119183958001,4,2021,india
Tecno,3799428,0.010819606181368001,4,2021,india
Others,25544819,0.072743813425163,4,2021,india
Xiaomi,88426997,0.237100316045907,1,2022,india
Vivo,77224616,0.20706324404665502,1,2022,india
Samsung,65886728,0.17666283558211002,1,2022,india
Oppo,49093857,0.131635918955979,1,2022,india
Realme,32685615,0.087640312456328,1,2022,india
Apple,10780434,0.028905700693556004,1,2022,india
OnePlus,7974546,0.021382241182776002,1,2022,india
Motorola,5610140,0.015042532396093001,1,2022,india
Huawei,4882972,0.013092768540396002,1,2022,india
Tecno,4550078,0.012200176059733002,1,2022,india
Others,25835848,0.06927395404046101,1,2022,india
Xiaomi,60568,0.343307354399886,1,2018,jammu-&-kashmir
Samsung,37991,0.215337962306929,1,2018,jammu-&-kashmir
Vivo,17309,0.09810967833356901,1,2018,jammu-&-kashmir
Oppo,13523,0.076650134618109,1,2018,jammu-&-kashmir
Apple,6429,0.036440413773558,1,2018,jammu-&-kashmir
Realme,6145,0.034830664588351004,1,2018,jammu-&-kashmir
OnePlus,3894,0.022071701856312003,1,2018,jammu-&-kashmir
Motorola,3348,0.018976902366444,1,2018,jammu-&-kashmir
Micromax,3103,0.017588210287657002,1,2018,jammu-&-kashmir
Lenovo,3052,0.017299135610032,1,2018,jammu-&-kashmir
Others,21063,0.11938784185914601,1,2018,jammu-&-kashmir
Xiaomi,92362,0.353053602895924,2,2018,jammu-&-kashmir
Samsung,55791,0.21326101166244202,2,2018,jammu-&-kashmir
Vivo,26958,0.10304691352361701,2,2018,jammu-&-kashmir
Oppo,20994,0.080249532699563,2,2018,jammu-&-kashmir
Realme,9196,0.035151695851442004,2,2018,jammu-&-kashmir
Apple,8919,0.034092863777622,2,2018,jammu-&-kashmir
OnePlus,5028,0.019219522264142003,2,2018,jammu-&-kashmir
Motorola,4756,0.018179802682629,2,2018,jammu-&-kashmir
Micromax,4375,0.016723430768819002,2,2018,jammu-&-kashmir
Lenovo,4230,0.016169168491909,2,2018,jammu-&-kashmir
Others,29000,0.11085245538188601,2,2018,jammu-&-kashmir
Xiaomi,120343,0.351336675142834,3,2018,jammu-&-kashmir
Samsung,74506,0.21751734889600502,3,2018,jammu-&-kashmir
Vivo,38216,0.11157011523111901,3,2018,jammu-&-kashmir
Oppo,28915,0.08441621001433401,3,2018,jammu-&-kashmir
Realme,12323,0.035976515857051,3,2018,jammu-&-kashmir
Apple,10996,0.032102391330369004,3,2018,jammu-&-kashmir
Motorola,6291,0.018366328106525002,3,2018,jammu-&-kashmir
OnePlus,6276,0.018322536194015002,3,2018,jammu-&-kashmir
Lenovo,4936,0.014410458676491001,3,2018,jammu-&-kashmir
Micromax,4850,0.014159385044769001,3,2018,jammu-&-kashmir
Others,34877,0.10182203550648201,3,2018,jammu-&-kashmir
Xiaomi,153238,0.35101004895055204,4,2018,jammu-&-kashmir
Samsung,95846,0.21954677789918,4,2018,jammu-&-kashmir
Vivo,52004,0.11912140973925801,4,2018,jammu-&-kashmir
Oppo,38530,0.08825759397841701,4,2018,jammu-&-kashmir
Realme,15898,0.036416278979208,4,2018,jammu-&-kashmir
Apple,13747,0.031489155058949,4,2018,jammu-&-kashmir
Motorola,7823,0.017919521352015,4,2018,jammu-&-kashmir
OnePlus,7434,0.017028470117714002,4,2018,jammu-&-kashmir
Lenovo,6134,0.014050663936247001,4,2018,jammu-&-kashmir
Micromax,5165,0.011831053020984,4,2018,jammu-&-kashmir
Others,40744,0.09332902696747,4,2018,jammu-&-kashmir
Xiaomi,189565,0.35721890670078704,1,2019,jammu-&-kashmir
Samsung,115108,0.21691110654664203,1,2019,jammu-&-kashmir
Vivo,64897,0.12229280398892702,1,2019,jammu-&-kashmir
Oppo,48082,0.090606385524686,1,2019,jammu-&-kashmir
Realme,19564,0.036866672068652004,1,2019,jammu-&-kashmir
Apple,16067,0.030276876923279003,1,2019,jammu-&-kashmir
Motorola,8760,0.016507465105367002,1,2019,jammu-&-kashmir
OnePlus,8604,0.016213496548696003,1,2019,jammu-&-kashmir
Lenovo,6906,0.013013761874162,1,2019,jammu-&-kashmir
Huawei,6060,0.01141954777837,1,2019,jammu-&-kashmir
Others,47056,0.08867297694042801,1,2019,jammu-&-kashmir
Xiaomi,226055,0.35813926960533404,2,2019,jammu-&-kashmir
Samsung,138016,0.21865895217469103,2,2019,jammu-&-kashmir
Vivo,79073,0.125275470418715,2,2019,jammu-&-kashmir
Oppo,58451,0.092604005430985,2,2019,jammu-&-kashmir
Realme,23049,0.036516564664056006,2,2019,jammu-&-kashmir
Apple,18515,0.029333341782941003,2,2019,jammu-&-kashmir
Motorola,10033,0.015895296684215,2,2019,jammu-&-kashmir
OnePlus,9437,0.014951053005974001,2,2019,jammu-&-kashmir
Lenovo,7950,0.012595196714792001,2,2019,jammu-&-kashmir
Huawei,7185,0.011383206087519,2,2019,jammu-&-kashmir
Others,53429,0.08464764343077301,2,2019,jammu-&-kashmir
Xiaomi,236869,0.35973453007418804,3,2019,jammu-&-kashmir
Samsung,142362,0.21620611886917102,3,2019,jammu-&-kashmir
Vivo,84230,0.12792066276359002,3,2019,jammu-&-kashmir
Oppo,61563,0.09349613868829301,3,2019,jammu-&-kashmir
Realme,24963,0.037911474588240006,3,2019,jammu-&-kashmir
Apple,19748,0.029991419307317004,3,2019,jammu-&-kashmir
Motorola,10184,0.015466508721173002,3,2019,jammu-&-kashmir
OnePlus,10037,0.015243258840771,3,2019,jammu-&-kashmir
Huawei,7699,0.011692522647713002,3,2019,jammu-&-kashmir
Lenovo,7208,0.010946837673037,3,2019,jammu-&-kashmir
Others,53592,0.08139052782650201,3,2019,jammu-&-kashmir
Xiaomi,241041,0.357963784979067,4,2019,jammu-&-kashmir
Samsung,144994,0.21532685741950502,4,2019,jammu-&-kashmir
Vivo,88428,0.13132214676394802,4,2019,jammu-&-kashmir
Oppo,64384,0.09561502122913601,4,2019,jammu-&-kashmir
Realme,26716,0.039675243960574,4,2019,jammu-&-kashmir
Apple,20684,0.030717276017387003,4,2019,jammu-&-kashmir
OnePlus,10484,0.015569518553775,4,2019,jammu-&-kashmir
Motorola,10294,0.015287354444158002,4,2019,jammu-&-kashmir
Huawei,7979,0.011849407529623001,4,2019,jammu-&-kashmir
Lenovo,7023,0.010429676535975001,4,2019,jammu-&-kashmir
Others,51340,0.076243712566846,4,2019,jammu-&-kashmir
Xiaomi,262773,0.357315938907382,1,2020,jammu-&-kashmir
Samsung,157318,0.21391934817135502,1,2020,jammu-&-kashmir
Vivo,99861,0.135789928855818,1,2020,jammu-&-kashmir
Oppo,71729,0.09753633357265601,1,2020,jammu-&-kashmir
Realme,30778,0.041851598024497005,1,2020,jammu-&-kashmir
Apple,22380,0.030432086678415002,1,2020,jammu-&-kashmir
OnePlus,11146,0.015156212605791001,1,2020,jammu-&-kashmir
Motorola,10674,0.014514392010965,1,2020,jammu-&-kashmir
Huawei,8727,0.011866882057306,1,2020,jammu-&-kashmir
Lenovo,7362,0.010010769532014002,1,2020,jammu-&-kashmir
Others,52660,0.07160650958379501,1,2020,jammu-&-kashmir
Xiaomi,302140,0.35743776721472004,2,2020,jammu-&-kashmir
Samsung,179346,0.21216996689909,2,2020,jammu-&-kashmir
Vivo,119239,0.14106216298707902,2,2020,jammu-&-kashmir
Oppo,84526,0.09999597773082501,2,2020,jammu-&-kashmir
Realme,36913,0.043668830016538006,2,2020,jammu-&-kashmir
Apple,24262,0.028702439624556004,2,2020,jammu-&-kashmir
OnePlus,11743,0.013892207918191,2,2020,jammu-&-kashmir
Motorola,11504,0.013609466055597002,2,2020,jammu-&-kashmir
Huawei,9753,0.011537997430479001,2,2020,jammu-&-kashmir
Lenovo,7829,0.009261866285576001,2,2020,jammu-&-kashmir
Others,58039,0.068661317837344,2,2020,jammu-&-kashmir
Xiaomi,337986,0.355842534209149,3,2020,jammu-&-kashmir
Samsung,202520,0.213219571307796,3,2020,jammu-&-kashmir
Vivo,138487,0.145803568890493,3,2020,jammu-&-kashmir
Oppo,95838,0.10090132962174801,3,2020,jammu-&-kashmir
Realme,44231,0.046567819763554,3,2020,jammu-&-kashmir
Apple,26378,0.027771607011441,3,2020,jammu-&-kashmir
OnePlus,12578,0.013242523049128001,3,2020,jammu-&-kashmir
Motorola,12094,0.012732952278276002,3,2020,jammu-&-kashmir
Huawei,10606,0.011166338007557002,3,2020,jammu-&-kashmir
Lenovo,8223,0.00865743894363,3,2020,jammu-&-kashmir
